Animal ID,Name,Intake Date,Intake Time,Found Location,Intake Type,Intake Condition,Animal Type,Sex upon Intake,Age upon Intake,Breed,Color
A706869,,07/04/15,12:31PM,4811 Aberdeen in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Orange Tabby
A706868,,07/04/15,12:31PM,4811 Aberdeen in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Orange Tabby
A706871,,07/04/15,12:31PM,4811 Aberdeen in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Calico
A706870,*Tigger,07/04/15,12:34PM,810 E Slaughter in Austin (TX),Owner Surrender,Sick,Cat,Neutered Male,5 years,Domestic Shorthair Mix,Orange Tabby/White
A706872,Natsu,07/04/15,12:41PM,7100 Barnesdale Way in Austin (TX),Stray,Normal,Dog,Intact Male,9 months,Siberian Husky,Black/White
A706873,,07/04/15,12:45PM,10208 River Plantation Dr in Austin (TX),Wildlife,Sick,Other,Unknown,1 year,Raccoon Mix,Sable
A706874,Maya,07/04/15,12:49PM,2106 Sambra Cove in Austin (TX),Stray,Normal,Dog,Spayed Female,2 years,Australian Shepherd/Border Collie,Blue Merle/White
A690188,Manny,07/04/15,12:52PM,2222 And Mopac in Austin (TX),Stray,Normal,Dog,Neutered Male,10 months,Chihuahua Shorthair Mix,Black/White
A706875,*Milo,07/04/15,12:56PM,5600 Ledesma Road in Austin (TX),Stray,Normal,Dog,Intact Male,4 years,Pit Bull Mix,Blue/White
A706876,,07/04/15,1:11PM,Refused in Austin (TX),Stray,Normal,Cat,Unknown,2 weeks,Domestic Shorthair Mix,Brown Tabby
A706878,Favor,07/04/15,1:33PM,Westheimer Dr And Cameron Rd in Austin (TX),Stray,Normal,Dog,Neutered Male,3 years,Shih Tzu Mix,Brown
A706879,Leroy,07/04/15,1:59PM,5217 Canella Drive in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,Cocker Spaniel/Toy Poodle,Black
A706880,*Aldo,07/04/15,2:16PM,1909 Riverview St in Austin (TX),Stray,Normal,Dog,Intact Male,4 months,Labrador Retriever Mix,Brown
A706882,*Bernie,07/04/15,2:48PM,Lakeline/ Parmer in Austin (TX),Stray,Aged,Dog,Intact Male,15 years,Chihuahua Shorthair Mix,Tan
A601822,Rabi,07/04/15,3:27PM,5309 Presidio Rd in Austin (TX),Stray,Normal,Cat,Neutered Male,4 years,Domestic Shorthair Mix,Black/White
A706883,Sydney,07/04/15,3:51PM,3209 S Ih 35 in Austin (TX),Stray,Normal,Dog,Neutered Male,4 years,Miniature Poodle Mix,White
A706884,Bailey,07/04/15,3:51PM,3209 S Ih 35 in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Chihuahua Shorthair Mix,Brown/White
A706885,,07/04/15,4:04PM,Andrew Zilker Rd And Columbus Dr in Austin (TX),Stray,Normal,Dog,Intact Male,7 months,Miniature Schnauzer Mix,Black
A706886,Rusty,07/04/15,4:11PM,Cameron And  290 in Austin (TX),Stray,Normal,Dog,Intact Male,2 months,Soft Coated Wheaten Terrier Mix,Buff
A706890,Lott,07/04/15,4:42PM,Brodie Lane & Gatland Gun in Austin (TX),Stray,Normal,Dog,Neutered Male,11 years,Labrador Retriever Mix,Chocolate
A706891,,07/04/15,4:43PM,Austin (TX),Stray,Normal,Dog,Unknown,2 months,Labrador Retriever Mix,Black/White
A706889,,07/04/15,4:43PM,Austin (TX),Stray,Normal,Dog,Neutered Male,2 months,Labrador Retriever Mix,Black/White
A706892,Penny,07/05/15,12:35AM,12117 Stoney Meadow in Austin (TX),Stray,Normal,Dog,Intact Female,3 years,German Shepherd Mix,Tan/Black
A706894,Fargo,07/05/15,10:29AM,E Stassney Lane & S Pleasant Valley in Austin (TX),Public Assist,Normal,Dog,Intact Female,5 years,Chihuahua Shorthair Mix,Black/Tan
A706895,Hugo,07/05/15,10:29AM,Austin (TX),Public Assist,Normal,Dog,Neutered Male,5 years,German Shepherd Mix,Black/Tan
A685902,Diamond,07/05/15,10:29AM,Norwood Hill Rd And Medford Dr in Austin (TX),Stray,Normal,Dog,Spayed Female,1 year,Pit Bull Mix,Blue/White
A706896,*Barney,07/05/15,10:41AM,16600 Block Jaron Drive in Manor (TX),Public Assist,Normal,Dog,Intact Male,2 years,Labrador Retriever Mix,Tan/White
A706898,Twister,07/05/15,10:44AM,24300 Hamilton Pool Rd in Travis (TX),Public Assist,Normal,Dog,Intact Male,14 years,Treeing Walker Coonhound Mix,Tricolor
A706897,*Bjorn,07/05/15,10:44AM,Norwood Hill Rd And Medford Dr in Austin (TX),Stray,Normal,Dog,Intact Male,5 years,Pit Bull Mix,Brown/White
A706901,,07/05/15,11:01AM,Warrington & Meadow Mear in Austin (TX),Stray,Normal,Dog,Neutered Male,10 years,Dachshund Mix,Brown/White
A706904,Summit,07/05/15,11:10AM,Woodland Ave And Chelsea Ln in Austin (TX),Stray,Normal,Dog,Spayed Female,4 years,Australian Shepherd Mix,Brown Merle
A706903,,07/05/15,11:11AM,11215 Hwy 290 in Manor (TX),Stray,Normal,Dog,Intact Male,2 months,German Shepherd/Australian Shepherd,Black/Brown
A699953,Manny,07/05/15,11:20AM,E 12Th St And Airport Blvd in Austin (TX),Stray,Normal,Dog,Neutered Male,9 months,Labrador Retriever Mix,Black
A706906,*Poe,07/05/15,11:24AM,4210 S Congress Ave in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black
A706910,*Willie,07/05/15,12:18PM,2800 Metcalfe Rd in Austin (TX),Stray,Normal,Dog,Intact Male,1 month,Beagle Mix,Tan/White
A706911,*Hildee,07/05/15,12:22PM,7511 Carver Ave in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Tortie
A706912,*Kenji,07/05/15,12:24PM,12824 Armstrong Ave in Manor (TX),Owner Surrender,Sick,Dog,Neutered Male,3 years,Siberian Husky,Black/White
A706914,*Moxy,07/05/15,12:24PM,12824 Armstrong Ave in Manor (TX),Owner Surrender,Sick,Dog,Intact Female,7 months,German Shepherd Mix,Black/Tan
A704871,Bruno,07/05/15,12:32PM,14912 Evening Mist Ln in Pflugerville (TX),Stray,Normal,Dog,Neutered Male,3 years,Pit Bull/Dachshund,White/Black
A706915,,07/05/15,12:41PM,11610 Crosstimber Dr in Austin (TX),Stray,Normal,Cat,Unknown,5 months,Siamese Mix,Seal Point
A706917,Duke,07/05/15,12:48PM,Lakeway in Austin (TX),Stray,Normal,Dog,Neutered Male,12 years,German Shepherd Mix,Brown/Black
A706916,Cafeara,07/05/15,12:48PM,Brodie Ln & 1626 in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Miniature Pinscher Mix,Black
A706922,Layla Lee,07/05/15,12:48PM,Greenbelt At Gus Fruh in Austin (TX),Stray,Normal,Dog,Intact Female,6 months,Chihuahua Shorthair Mix,White/Brown
A706921,Little Dan,07/05/15,12:48PM,Greenbelt At Gus Fruh in Austin (TX),Stray,Normal,Dog,Neutered Male,3 years,Dachshund Mix,Brown/White
A699719,Gus,07/05/15,12:48PM,Greenbelt At Gus Fruh in Austin (TX),Stray,Normal,Dog,Neutered Male,5 months,Schnauzer Giant Mix,Black
A706923,,07/05/15,12:52PM,10302 Quail Valley Blvd in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Medium Hair,Cream Tabby/White
A706927,,07/05/15,12:52PM,10302 Quail Valley Blvd in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Medium Hair,Tortie
A706925,Sophia,07/05/15,12:52PM,10302 Quail Valley Blvd in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Tortie
A706926,*Clem,07/05/15,12:52PM,10302 Quail Valley Blvd in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Blue
A706924,*Chris,07/05/15,12:52PM,10302 Quail Valley Blvd in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Black
A706919,Blacky,07/05/15,12:54PM,Dunfries Ln And Cromarty Ln in Austin (TX),Stray,Normal,Dog,Intact Male,6 years,Chihuahua Shorthair Mix,Black/Tan
A706918,Belle,07/05/15,12:59PM,9409 Bluegrass Dr in Austin (TX),Stray,Normal,Dog,Spayed Female,8 years,English Springer Spaniel,White/Liver
A601482,Pepe,07/05/15,1:11PM,4911 Manchaca in Austin (TX),Stray,Normal,Dog,Neutered Male,7 years,Chow Chow/Australian Cattle Dog,Tan/Black
A706928,Calvert,07/05/15,1:17PM,1773 Wells Branch Pkwy in Austin (TX),Stray,Normal,Cat,Neutered Male,4 years,Domestic Shorthair Mix,Brown Tabby
A706929,,07/05/15,1:25PM,12707 Pondwoods in Austin (TX),Stray,Normal,Cat,Unknown,0 years,Domestic Shorthair Mix,Tortie
A706932,Kahleesi,07/05/15,2:10PM,2402 Guadalupe St in Austin (TX),Stray,Normal,Cat,Spayed Female,9 months,Domestic Shorthair Mix,Tortie
A672765,Scrappy,07/05/15,2:20PM,Del Valle (TX),Public Assist,Normal,Dog,Neutered Male,4 years,Norwich Terrier/Cairn Terrier,White
A706893,*Corina,07/05/15,2:48PM,12337 Limerick Ave in Austin (TX),Stray,Aged,Dog,Intact Female,5 years,Pit Bull Mix,Brown Brindle
A706937,Leo,07/05/15,2:54PM,10500 School House Lane in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Blue Tabby/White
A706935,*Tommy,07/05/15,3:05PM,Jesse E. Segovia St And Anthony St in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Blue Tabby
A706936,*Timmy,07/05/15,3:05PM,Jesse E. Segovia St And Anthony St in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Cream Tabby
A706942,,07/05/15,3:21PM,Ranch Rd 12 And Hamilton Pool Rd in Travis (TX),Stray,Normal,Cat,Unknown,3 weeks,Domestic Shorthair Mix,Orange Tabby
A706940,*Dory,07/05/15,3:21PM,Ih35 And Clayton Ln in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Labrador Retriever Mix,Black/White
A706938,,07/05/15,3:31PM,6709 Tulane Dr in Austin (TX),Stray,Injured,Dog,Neutered Male,9 years,Labrador Retriever Mix,White/Tan
A706939,*Gertie,07/05/15,3:31PM,6709 Tulane Dr in Austin (TX),Stray,Injured,Dog,Intact Female,10 years,Labrador Retriever Mix,Black
A706944,Little Bit,07/05/15,4:24PM,917 Chiswick Dr in Austin (TX),Stray,Normal,Cat,Intact Male,2 years,Siamese Mix,Seal Point
A685410,Fifi,07/05/15,4:40PM,Woodstone Dr And Teton Dr in Austin (TX),Stray,Normal,Dog,Spayed Female,3 years,Miniature Poodle/Maltese,White/Tan
A706947,Shinyuu,07/05/15,5:05PM,Woodstone Dr And Teton Dr in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Miniature Schnauzer Mix,White
A672136,Chica,07/05/15,8:23PM,7709 Scenic Brook Dr in Austin (TX),Stray,Normal,Dog,Spayed Female,2 years,Pit Bull/Boxer,Red/White
A706951,*Chomps,07/06/15,12:26AM,3621 Long Day in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Pit Bull Mix,Brown Brindle/White
A706952,,07/06/15,12:37AM,1201 N Ih 35 in Austin (TX),Stray,Normal,Dog,Intact Male,2 months,Miniature Schnauzer Mix,Tan
A706953,,07/06/15,7:50AM,6308 Decker Ln in Austin (TX),Stray,Injured,Dog,Intact Female,6 months,Labrador Retriever Mix,Yellow
A706956,Robin,07/06/15,7:58AM,12034 Research in Austin (TX),Stray,Normal,Dog,Neutered Male,1 year,German Shepherd Mix,Cream/Black
A706957,,07/06/15,7:58AM,11266 Taylor Draper in Austin (TX),Stray,Normal,Dog,Intact Female,9 years,Shetland Sheepdog Mix,Brown
A706955,,07/06/15,7:58AM,12034 Research in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Black
A706960,*Nellie,07/06/15,7:58AM,12034 Research in Austin (TX),Stray,Normal,Dog,Intact Female,3 years,Chihuahua Shorthair Mix,Black/White
A706954,,07/06/15,7:58AM,12034 Research in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Blue Tabby
A696413,Tony,07/06/15,8:28AM,3002 Ellen Rd in Austin (TX),Stray,Injured,Cat,Neutered Male,1 year,Domestic Shorthair Mix,Cream Tabby
A706958,,07/06/15,8:28AM,Hwy 71 in Austin (TX),Stray,Injured,Dog,Intact Male,3 years,German Shepherd Mix,Black
A706961,,07/06/15,9:24AM,Felder & Manda Carlson in Manor (TX),Stray,Injured,Dog,Intact Female,2 years,Pit Bull/Chinese Sharpei,Brown
A558754,Angelo,07/06/15,9:42AM,13229 Briarcreek Loop in Manor (TX),Public Assist,Sick,Dog,Neutered Male,8 years,Miniature Schnauzer,Gray
A706963,,07/06/15,9:43AM,206 Caney St in Austin (TX),Stray,Injured,Cat,Unknown,4 months,Domestic Shorthair Mix,Brown Tabby
A688992,Shadow,07/06/15,10:13AM,1101 S Meadows in Austin (TX),Public Assist,Normal,Dog,Neutered Male,2 years,Labrador Retriever Mix,Black/White
A706965,,07/06/15,10:22AM,13021 Dessau in Travis (TX),Stray,Normal,Dog,Intact Female,2 months,Jack Russell Terrier Mix,Tricolor/White
A706966,Lola,07/06/15,10:46AM,E Riverside Dr & Faro Dr in Austin (TX),Stray,Normal,Dog,Intact Female,9 years,German Shepherd,Black/Brown
A706967,*Digby,07/06/15,10:53AM,18216 Gallant in Manor (TX),Stray,Normal,Dog,Intact Male,3 years,Australian Cattle Dog Mix,Tricolor
A706970,Colby,07/06/15,10:58AM,Austin (TX),Owner Surrender,Injured,Dog,Neutered Male,7 years,Dachshund Mix,Black
A706968,,07/06/15,11:01AM,2107 Rio Grande in Austin (TX),Stray,Normal,Cat,Neutered Male,2 years,Domestic Medium Hair Mix,Black
A706969,*Hailey,07/06/15,11:14AM,Oliver Drive & Hwy 290 in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Labrador Retriever Mix,Black/White
A698852,Chloe,07/06/15,11:34AM,5315 Ed Bluestein Blvd in Austin (TX),Stray,Normal,Dog,Spayed Female,2 years,German Shepherd Mix,Black/Tan
A706973,Bella,07/06/15,11:52AM,2702 Loyola Ln in Austin (TX),Stray,Normal,Dog,Spayed Female,3 years,Lhasa Apso Mix,Brown/Gray
A706974,,07/06/15,12:02PM,1509 Canterbury in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Blue
A706977,*Darby,07/06/15,12:34PM,Cardinal Ln And S 2Nd St in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Rabbit Sh Mix,Orange/Black
A706978,*Jasper,07/06/15,12:44PM,Old Millwood And Shreveport in Austin (TX),Stray,Normal,Dog,Intact Male,4 years,Chihuahua Shorthair Mix,Black/White
A706981,*Teeny,07/06/15,12:45PM,3108 Windsor Road in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Brown Tabby/White
A706980,*Tiny,07/06/15,12:45PM,3108 Windsor Road in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Tabby/White
A706984,*Moe,07/06/15,12:45PM,3108 Windsor Road in Austin (TX),Stray,Normal,Cat,Intact Male,4 months,Domestic Shorthair Mix,Brown Tabby/White
A706983,*Mini,07/06/15,12:45PM,3108 Windsor Road in Austin (TX),Stray,Normal,Cat,Intact Female,4 months,Domestic Shorthair Mix,Brown Tabby/White
A706986,*Tony,07/06/15,12:45PM,3108 Windsor Road in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Blue Tabby/White
A706985,Melanie,07/06/15,12:45PM,3108 Windsor Road in Austin (TX),Stray,Normal,Cat,Intact Female,4 months,Domestic Shorthair Mix,Black/White
A706982,*Tory,07/06/15,12:45PM,3108 Windsor Road in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Silver Tabby/White
A706979,Oso,07/06/15,12:50PM,18507 River Timber in Del Valle (TX),Stray,Normal,Dog,Intact Male,2 years,American Bulldog/Mastiff,Black/White
A706987,,07/06/15,12:59PM,2906 E Mlk Jr Blvd in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Black
A706988,,07/06/15,1:09PM,8300 N Mopac in Austin (TX),Wildlife,Injured,Other,Unknown,1 year,Raccoon,Gray/Black
A634925,Princess,07/06/15,1:30PM,8808 Stambourne in Austin (TX),Stray,Normal,Dog,Spayed Female,3 years,Pit Bull Mix,Blue/White
A706990,,07/06/15,1:44PM,19309 James Manor in Manor (TX),Stray,Normal,Cat,Intact Female,2 years,Domestic Medium Hair Mix,Black
A706991,Baby Girl,07/06/15,1:48PM,11705 Laponor St in Manor (TX),Stray,Normal,Dog,Spayed Female,6 years,American Staffordshire Terrier Mix,Chocolate/White
A706992,Peewee,07/06/15,2:01PM,4710 Carter Ln in Austin (TX),Stray,Normal,Dog,Intact Male,4 years,Chihuahua Shorthair Mix,Tan/White
A706993,,07/06/15,2:07PM,Georgian And Highway 183 in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Dachshund Mix,Brown
A706994,*Declan,07/06/15,2:07PM,Georgian And Highway 183 in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Dachshund Mix,Brown
A706995,,07/06/15,2:09PM,900 Chicon St in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Tortie/White
A706996,*Captain,07/06/15,2:18PM,4140 Governors Row in Austin (TX),Stray,Injured,Cat,Intact Male,2 months,Domestic Shorthair Mix,White/Brown Tabby
A707000,,07/06/15,2:54PM,7020 Easywind Drive in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Blue/White
A282897,Toby,07/06/15,3:06PM,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,13 years,Domestic Shorthair Mix,Black Smoke/White
A707003,*Raven,07/06/15,3:19PM,Fm 969 And 973 in Austin (TX),Stray,Normal,Dog,Intact Female,4 months,German Shepherd Mix,Black/Tricolor
A707004,Ranger,07/06/15,3:27PM,916 Reseach Blvd in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,White/Orange Tabby
A707005,*Jake,07/06/15,3:29PM,2401 Wagon Crossing Path in Austin (TX),Stray,Normal,Dog,Intact Male,6 months,Golden Retriever/Border Collie,Gold/Cream
A707006,Marley,07/06/15,3:30PM,11113 Research Blvd in Austin (TX),Stray,Normal,Dog,Intact Male,4 years,German Shepherd Mix,Black/Brown
A707009,,07/06/15,3:57PM,1044 Norwood Park Blvd in Austin (TX),Stray,Normal,Other,Unknown,2 years,New Zealand Wht Mix,White/Black
A707012,*Rosevelt,07/06/15,3:57PM,1044 Norwood Park Blvd in Austin (TX),Stray,Normal,Other,Intact Male,2 years,New Zealand Wht Mix,White/Black
A707010,Thing 2,07/06/15,4:00PM,5617 Sunday Silence in Del Valle (TX),Stray,Normal,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Brown Tabby
A707011,Ramond Juan,07/06/15,4:04PM,924 Shady Lane in Austin (TX),Stray,Normal,Dog,Neutered Male,8 years,Rat Terrier Mix,Tricolor
A690707,*Bobby,07/06/15,4:27PM,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,1 year,Domestic Shorthair Mix,Brown Tabby/White
A707013,Mo,07/06/15,4:35PM,11401 Us Hwy 290 in Manor (TX),Public Assist,Normal,Dog,Spayed Female,6 years,Border Collie,Black/White
A706278,*Toby,07/06/15,4:44PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,13 years,Dachshund/Miniature Poodle,Apricot
A707015,Boo Radley,07/06/15,4:59PM,8805 North Plaza Drive in Austin (TX),Stray,Normal,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Brown Tabby/White
A707016,,07/06/15,5:19PM,8801 Mccann Dr in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,White
A707017,Dazzle,07/06/15,5:36PM,Riata Trace Parkway And 183 in Austin (TX),Stray,Normal,Dog,Spayed Female,14 years,Miniature Pinscher Mix,Black/Brown
A707020,Odin,07/06/15,6:44PM,4404 E Oltorf St in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,American Staffordshire Terrier Mix,Blue/White
A707019,,07/06/15,6:45PM,6200 Loyola Lane in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Tabby
A707021,,07/06/15,6:51PM,105 West 51St St in Austin (TX),Stray,Normal,Cat,Unknown,5 days,Domestic Shorthair Mix,Black/White
A707026,,07/06/15,11:01PM,1109 Grey Castle Dr in Travis (TX),Wildlife,Sick,Other,Unknown,1 year,Skunk,Black/White
A707027,,07/06/15,11:08PM,905 Watson Way in Travis (TX),Wildlife,Normal,Other,Unknown,1 year,Bat,Brown
A707031,Bristol,07/06/15,11:14PM,183 And 290 in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,Collie Smooth Mix,Cream/Tan
A707028,,07/06/15,11:14PM,12034 Research in Austin (TX),Stray,Normal,Cat,Intact Female,2 years,Domestic Medium Hair Mix,Black/White
A707029,Daisy,07/06/15,11:14PM,183 And 290 in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,Collie Smooth Mix,Brown/White
A707030,,07/06/15,11:14PM,183 And 290 in Austin (TX),Stray,Normal,Dog,Intact Male,1 month,Collie Smooth Mix,White/Black
A661639,Achilles,07/07/15,7:54AM,Thornton & Austin in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,German Shepherd Mix,Brown
A707033,*Casper,07/07/15,9:11AM,Ashdale Dr in Austin (TX),Stray,Normal,Dog,Intact Male,4 years,German Shepherd,White
A707037,*Cassie,07/07/15,10:22AM,1306 Dominique in Austin (TX),Stray,Injured,Dog,Intact Female,3 years,Pit Bull Mix,Red/White
A707039,Coop,07/07/15,10:55AM,1700 Spyglass Dr in Austin (TX),Stray,Normal,Dog,Neutered Male,6 years,Labrador Retriever/Blue Lacy,Black
A707043,,07/07/15,11:00AM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,2 months,Vizsla Mix,Red/White
A698086,Ernie,07/07/15,11:01AM,Pflugerville (TX),Owner Surrender,Normal,Dog,Neutered Male,2 years,Labrador Retriever/Great Pyrenees,Black/White
A707041,*Willis,07/07/15,11:14AM,1005 W 34Th St in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Orange Tabby/White
A704229,Ginger Paris,07/07/15,11:19AM,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,6 years,Chihuahua Shorthair Mix,Buff
A707040,Beth,07/07/15,11:20AM,703 Vargas Rd in Austin (TX),Stray,Normal,Cat,Spayed Female,4 years,Siamese Mix,Seal Point
A707045,Black,07/07/15,11:41AM,4904 Turnstone in Austin (TX),Stray,Normal,Dog,Intact Male,1 month,Pit Bull Mix,Black/White
A707044,Pepper,07/07/15,11:41AM,4904 Turnstone in Austin (TX),Stray,Normal,Dog,Intact Female,4 years,Pit Bull Mix,Black
A707049,Ron,07/07/15,11:44AM,1054 Springdale Dr Apt B104 in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Black
A707051,*Lina,07/07/15,11:44AM,1054 Springdale Dr Apt B104 in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Black
A707048,Charlie,07/07/15,11:44AM,1054 Springdale Dr Apt B104 in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Black
A707047,Mick,07/07/15,11:44AM,1054 Springdale Dr Apt B104 in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Black
A707050,Charlie,07/07/15,11:44AM,1054 Springdale Dr Apt B104 in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Black
A707052,,07/07/15,12:00PM,9600 Old Lockhart Rd in Austin (TX),Stray,Normal,Dog,Intact Male,2 months,Dachshund Mix,Red/White
A700663,*Zeke,07/07/15,12:01PM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,2 years,Labrador Retriever Mix,Black/White
A707056,*Sandy,07/07/15,12:12PM,5414 Bolm Rd in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Torbie
A707057,*Smokey,07/07/15,12:12PM,5414 Bolm Rd in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Black
A707058,,07/07/15,12:19PM,Elm Creek Dr in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Havanese,White/Blue
A707060,,07/07/15,12:19PM,6600 Elm Creek Dr in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black
A696609,Lizzy,07/07/15,12:22PM,Briarcreek Loop And Blake Manor Rd in Manor (TX),Stray,Normal,Dog,Spayed Female,2 years,Labrador Retriever,Black
A696608,Brownie,07/07/15,12:22PM,Briarcreek Loop And Blake Manor Rd in Manor (TX),Stray,Normal,Dog,Neutered Male,7 months,Labrador Retriever,Chocolate
A707061,,07/07/15,12:33PM,4417 Lucksinger in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,White/Brown Tabby
